Id,Label,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality
8020,,36,1,2,3,1,2,3,9,0.215346,0.22144,26415.060477,0,0.000534
10648,,36,3,1,4,3,1,4,9,0.223181,0.229596,22.713275,0.166667,0.000892
5602,,7,0,3,3,0,3,3,8,0.229589,0.237192,0,0.666667,0
5603,,7,0,1,1,0,1,1,9,0.195727,0.200675,0,0,0
5604,,14,0,1,1,0,1,1,8,0.25615,0.266929,0,0,0
5606,,14,0,1,1,0,1,1,8,0.25615,0.266929,0,0,0
5607,,36,0,4,4,0,4,4,8,0.245156,0.253375,0,0.25,0
5610,,14,0,1,1,0,1,1,8,0.25615,0.266929,0,0,0
5611,,14,0,1,1,0,1,1,8,0.25615,0.266929,0,0,0
5612,,14,0,1,1,0,1,1,8,0.25615,0.266929,0,0,0
5613,,41,0,1,1,0,1,1,9,0.214084,0.219917,0,0,0
5616,,112,0,1,1,0,1,1,1,1,1,0,0,0
5617,,112,1,0,1,1,0,1,0,0,0,0,0,0.000168
5620,,67,2,0,2,2,0,2,0,0,0,0,0,0.000383
5622,,22,0,4,4,0,4,4,9,0.212909,0.219084,0,0.25,0
5623,,16,1,1,2,1,1,2,9,0.232956,0.241234,18827,0,0.000168
5625,,7,0,1,1,0,1,1,9,0.217683,0.224105,0,0,0
5626,,65,0,1,1,0,1,1,9,0.195014,0.200132,0,0,0
5629,,7,0,3,3,0,3,3,8,0.2593,0.270371,0,0,0
5630,,16,0,1,1,0,1,1,9,0.203661,0.20898,0,0,0
5632,,16,0,1,1,0,1,1,8,0.236535,0.24595,0,0,0
5633,,1,0,1,1,0,1,1,8,0.228936,0.236648,0,0,0
5637,,41,0,1,1,0,1,1,11,0.148308,0.150337,0,0,0
5638,,41,1,2,3,1,2,3,10,0.174124,0.177423,18828,0.166667,0.000168
23408,,41,1,3,4,1,3,4,9,0.210822,0.216757,37652,0.333333,0.000173
5639,,14,0,1,1,0,1,1,8,0.25615,0.266929,0,0,0
15333,,36,1,0,1,1,0,1,0,0,0,0,0,0.000286
14856,,36,1,1,2,1,1,2,9,0.213534,0.219295,0,0,0.000286
5644,,7,0,1,1,0,1,1,8,0.263621,0.273995,0,0,0
5648,,113,1,1,2,1,1,2,8,0.233233,0.240201,20938.131781,0,0.000173
14699,,113,1,0,1,1,0,1,0,0,0,0,0,0.000173
5651,,67,0,2,2,0,2,2,9,0.229999,0.237831,0,0,0
28295,,67,2,0,2,2,0,2,0,0,0,0,0.5,0.000411
5654,,41,0,1,1,0,1,1,9,0.195066,0.199384,0,0,0
13744,,7,2,2,4,2,2,4,9,0.227494,0.234656,197.547934,0.083333,0.000581
5656,,81,0,1,1,0,1,1,9,0.19166,0.19573,0,0,0
5659,,65,0,8,8,0,8,8,8,0.267431,0.279999,0,0.089286,0
5660,,65,1,0,1,1,0,1,0,0,0,0,0,0.000168
5914,,65,1,0,1,1,0,1,0,0,0,0,0,0.000168
5663,,7,0,4,4,0,4,4,7,0.29976,0.314869,0,0.333333,0
5664,,7,0,1,1,0,1,1,8,0.252153,0.261614,0,0,0
5666,,14,0,2,2,0,2,2,8,0.231321,0.238992,0,0,0
7834,,53,3,4,7,3,4,7,8,0.262852,0.273691,26961.405424,0.166667,0.000557
13074,,7,1,1,2,1,1,2,8,0.228432,0.234975,0,0,0.000927
18188,,12,4,4,8,4,4,8,9,0.207508,0.21334,2836.974677,0.02381,0.001787
12494,,14,2,3,5,2,3,5,9,0.223709,0.230871,27774.894162,0,0.001112
5673,,7,0,1,1,0,1,1,8,0.232406,0.239626,0,0,0
5675,,7,1,4,5,1,4,5,8,0.236285,0.243604,25984.181232,0.05,0.000493
5679,,7,0,1,1,0,1,1,8,0.228134,0.235523,0,0,0
31730,,53,1,0,1,1,0,1,0,0,0,0,0,0.000188
31705,,53,3,1,4,3,1,4,10,0.188046,0.19216,0,1,0.000778
5687,,16,0,1,1,0,1,1,9,0.206445,0.21192,0,0,0
5689,,7,0,1,1,0,1,1,1,1,1,0,0,0
5690,,114,0,1,1,0,1,1,1,1,1,0,0,0
5691,,114,1,0,1,1,0,1,0,0,0,0,0,0.000168
5693,,7,0,1,1,0,1,1,9,0.230483,0.238015,0,0,0
28427,,7,1,1,2,1,1,2,8,0.231306,0.23793,50.138235,0,0.000327
5696,,41,0,1,1,0,1,1,9,0.211371,0.217148,0,0,0
5697,,41,0,1,1,0,1,1,9,0.211371,0.217148,0,0,0
5698,,41,0,1,1,0,1,1,9,0.211371,0.217148,0,0,0
7063,,7,4,2,6,4,2,6,8,0.230465,0.238008,19053.937423,0,0.001022
5703,,7,0,1,1,0,1,1,9,0.214766,0.220717,0,0,0
6687,,12,1,2,3,1,2,3,9,0.199849,0.205118,14.778924,0.333333,0.000189
7750,,7,2,6,8,2,6,8,8,0.2733,0.285937,633.327106,0.196429,0.00048
5708,,32,0,1,1,0,1,1,1,1,1,0,0,0
5709,,1,0,1,1,0,1,1,8,0.230717,0.238683,0,0,0
5710,,22,0,1,1,0,1,1,9,0.21286,0.218905,0,0,0
5714,,1,0,1,1,0,1,1,9,0.222605,0.230046,0,0,0
26896,,7,1,0,1,1,0,1,0,0,0,0,0,0.000176
5718,,7,0,1,1,0,1,1,7,0.293553,0.307954,0,0,0
5720,,36,0,3,3,0,3,3,8,0.254,0.264602,0,0.166667,0
5722,,1,0,2,2,0,2,2,9,0.214222,0.219953,0,0,0
5724,,7,0,1,1,0,1,1,9,0.221229,0.22782,0,0,0
5726,,7,0,1,1,0,1,1,9,0.226164,0.233246,0,0,0
8423,,7,1,0,1,1,0,1,0,0,0,0,0,0.000221
5731,,22,0,1,1,0,1,1,9,0.21286,0.218905,0,0,0
5732,,14,0,2,2,0,2,2,8,0.247421,0.25681,0,0,0
5733,,14,0,2,2,0,2,2,8,0.256153,0.266956,0,1,0
10461,,41,1,1,2,1,1,2,9,0.209364,0.214909,0,0,0.000227
34799,,41,1,0,1,1,0,1,0,0,0,0,0,0.000227
5736,,7,0,1,1,0,1,1,9,0.226164,0.233246,0,0,0
5739,,1,1,3,4,1,3,4,8,0.230736,0.238769,69.232093,0.083333,0.000638
5740,,1,0,1,1,0,1,1,8,0.230717,0.238683,0,0,0
5742,,7,1,4,5,1,4,5,9,0.214997,0.221286,51.120869,0,0.000185
6895,,1,1,0,1,1,0,1,0,0,0,0,0,0.000204
16781,,16,1,3,4,1,3,4,9,0.221579,0.228854,13.125076,0.166667,0.000183
29293,,16,1,0,1,1,0,1,0,0,0,0,0,0.000183
6811,,16,1,2,3,1,2,3,9,0.227692,0.234908,179.165656,0.333333,0.000182
33477,,53,1,0,1,1,0,1,0,0,0,0,0,0.000182
31333,,7,1,0,1,1,0,1,0,0,0,0,0,0.000229
5750,,36,1,2,3,1,2,3,8,0.251698,0.262228,160.171681,0,0.000638
5751,,7,0,3,3,0,3,3,8,0.269649,0.281549,0,0.333333,0
5752,,7,1,0,1,1,0,1,0,0,0,0,0,0.000168
5758,,41,0,1,1,0,1,1,10,0.163408,0.165944,0,0,0
5759,,41,1,3,4,1,3,4,9,0.195315,0.199699,18827,0.333333,0.000168
5761,,7,0,1,1,0,1,1,8,0.236188,0.243784,0,0,0
5762,,69,0,1,1,0,1,1,9,0.188054,0.192248,0,0,0
5766,,7,0,6,6,0,6,6,8,0.266826,0.278854,0,0.266667,0
5767,,7,0,4,4,0,4,4,9,0.234041,0.242109,0,0,0
5774,,115,1,2,3,1,2,3,1,1,1,51952,0,0.000502
5775,,115,1,0,1,1,0,1,0,0,0,0,0,0.000176
6346,,115,1,0,1,1,0,1,0,0,0,0,0,0.000176
19620,,14,1,0,1,1,0,1,0,0,0,0,0,0.000286
5779,,16,0,2,2,0,2,2,9,0.21838,0.225038,0,0,0
16074,,16,1,0,1,1,0,1,0,0,0,0,0,0.000196
5784,,36,0,3,3,0,3,3,8,0.26337,0.274251,0,0.333333,0
14984,,1,1,0,1,1,0,1,0,0,0,0,0,0.000249
13153,,36,1,3,4,1,3,4,1,1,1,77928,0,0.000187
5789,,36,0,1,1,0,1,1,9,0.218761,0.22523,0,0,0
27458,,12,5,3,8,5,3,8,10,0.168649,0.171597,195367.105286,0.107143,0.000919
5798,,65,0,2,2,0,2,2,8,0.237286,0.244867,0,0.5,0
5801,,7,0,1,1,0,1,1,9,0.226681,0.233517,0,0,0
5806,,41,0,1,1,0,1,1,9,0.217487,0.223937,0,0,0
5810,,65,0,2,2,0,2,2,9,0.208178,0.213777,0,1,0
5813,,7,0,1,1,0,1,1,9,0.226164,0.233246,0,0,0
5814,,16,0,1,1,0,1,1,9,0.215262,0.221613,0,0,0
5815,,41,0,1,1,0,1,1,9,0.195066,0.199384,0,0,0
5816,,7,0,1,1,0,1,1,10,0.191285,0.195691,0,0,0
22943,,16,1,0,1,1,0,1,0,0,0,0,0,0.00021
5819,,7,0,1,1,0,1,1,9,0.209772,0.215183,0,0,0
5822,,36,0,1,1,0,1,1,1,1,1,0,0,0
5823,,65,0,1,1,0,1,1,8,0.236841,0.24458,0,0,0
5825,,16,0,1,1,0,1,1,8,0.251382,0.261452,0,0,0
5826,,53,0,1,1,0,1,1,9,0.192763,0.197168,0,0,0
5828,,1,0,4,4,0,4,4,8,0.242124,0.250217,0,0,0
5829,,7,2,5,7,2,5,7,8,0.26805,0.279706,20433.164442,0.119048,0.000336
9713,,1,1,2,3,1,2,3,8,0.228941,0.236683,264.615712,0,0.000168
5833,,7,0,1,1,0,1,1,8,0.233882,0.2414,0,0,0
5835,,25,1,2,3,1,2,3,9,0.191229,0.195397,18827,0,0.000173
8683,,25,1,1,2,1,1,2,10,0.160532,0.162972,0,0,0.000173
22705,,41,4,0,4,4,0,4,0,0,0,0,0,0.000808
9253,,7,1,0,1,1,0,1,0,0,0,0,0,0.000217
5839,,7,0,1,1,0,1,1,8,0.255022,0.264509,0,0,0
5841,,1,1,0,1,1,0,1,0,0,0,0,0,0.000348
8545,,1,2,1,3,2,1,3,1,1,1,25976,0,0.000521
15180,,1,1,1,2,1,1,2,9,0.212224,0.218236,0,0,0.000348
21456,,1,1,1,2,1,1,2,9,0.212224,0.218236,0,0,0.000348
21830,,1,1,0,1,1,0,1,0,0,0,0,0,0.000348
5845,,7,0,5,5,0,5,5,8,0.249871,0.259542,0,0.05,0
5847,,67,0,2,2,0,2,2,8,0.24386,0.252572,0,0.5,0
5851,,7,0,2,2,0,2,2,8,0.25708,0.26758,0,1,0
5852,,2,0,6,6,0,6,6,9,0.201857,0.207125,0,0.233333,0
5883,,2,1,4,5,1,4,5,9,0.201853,0.207078,1.5,0.45,0.000168
5856,,7,0,2,2,0,2,2,9,0.216233,0.222261,0,0,0
5858,,7,0,1,1,0,1,1,9,0.216325,0.222422,0,0,0
20354,,36,1,2,3,1,2,3,8,0.228876,0.236499,0,1,0.000202
5864,,14,0,1,1,0,1,1,9,0.217915,0.224606,0,0,0
25706,,16,2,0,2,2,0,2,0,0,0,0,0,0.000447
25476,,16,1,1,2,1,1,2,11,0.160582,0.16321,25974,0,0.00025
5869,,16,0,1,1,0,1,1,8,0.238528,0.246408,0,0,0
5871,,1,0,2,2,0,2,2,8,0.250033,0.260373,0,0,0
14941,,7,1,1,2,1,1,2,9,0.201511,0.206451,0,0,0.000314
5874,,53,1,1,2,1,1,2,10,0.16943,0.17248,0,0,0.000193
9414,,53,1,0,1,1,0,1,0,0,0,0,0,0.000193
5876,,16,1,6,7,1,6,7,8,0.255226,0.266899,1445.666192,0.119048,0.000179
5880,,53,2,1,3,2,1,3,9,0.214507,0.221384,705.216718,0,0.000406
5884,,7,0,1,1,0,1,1,9,0.198884,0.203512,0,0,0
5886,,7,1,0,1,1,0,1,0,0,0,0,0,0.000332
8117,,7,1,0,1,1,0,1,0,0,0,0,0,0.000332
24987,,7,1,0,1,1,0,1,0,0,0,0,0,0.000332
14460,,7,2,1,3,2,1,3,9,0.212169,0.218093,12.515523,0,0.000623
5889,,7,0,1,1,0,1,1,10,0.166724,0.169221,0,0,0
5896,,65,0,1,1,0,1,1,8,0.234438,0.242011,0,0,0
5898,,116,0,1,1,0,1,1,1,1,1,0,0,0
5899,,116,2,0,2,2,0,2,0,0,0,0,0,0.000348
5900,,7,0,2,2,0,2,2,8,0.243454,0.252061,0,1,0
5901,,16,0,3,3,0,3,3,8,0.241121,0.250856,0,0.666667,0
5903,,1,0,1,1,0,1,1,9,0.186292,0.190332,0,0,0
12738,,2,2,1,3,2,1,3,10,0.177866,0.181549,0,0.5,0.000446
6122,,7,1,2,3,1,2,3,8,0.263522,0.274405,88.517965,0.166667,0.000395
14032,,7,1,1,2,1,1,2,9,0.228715,0.235716,0,0,0.000395
14284,,7,4,1,5,4,1,5,1,1,1,1.681144,0.5,0.001466
16368,,7,1,0,1,1,0,1,0,0,0,0,0,0.000395
20575,,7,1,0,1,1,0,1,0,0,0,0,0,0.000395
5907,,7,1,2,3,1,2,3,8,0.264796,0.27606,10.970428,0.5,0.000168
5909,,1,0,1,1,0,1,1,9,0.193129,0.197584,0,0,0
5911,,7,0,1,1,0,1,1,9,0.221081,0.227768,0,0,0
25666,,16,1,1,2,1,1,2,8,0.238153,0.247425,446.069794,0,0.000227
5917,,16,2,1,3,2,1,3,9,0.196553,0.201295,177.702949,0.333333,0.00037
10365,,41,2,0,2,2,0,2,0,0,0,0,0,0.000398
5924,,7,0,1,1,0,1,1,1,1,1,0,0,0
7236,,14,1,2,3,1,2,3,8,0.24757,0.25704,56.654164,0.333333,0.000205
32025,,16,1,0,1,1,0,1,0,0,0,0,0,0.000192
5929,,67,0,3,3,0,3,3,8,0.262778,0.273546,0,0.166667,0
5930,,16,0,1,1,0,1,1,8,0.22523,0.233228,0,0,0
5931,,7,0,1,1,0,1,1,9,0.190043,0.194312,0,0,0
8127,,7,1,0,1,1,0,1,0,0,0,0,0,0.00034
10271,,2,1,1,2,1,1,2,9,0.199769,0.204788,2889.915438,0,0.00034
5933,,7,0,1,1,0,1,1,8,0.23532,0.242676,0,0,0
21015,,16,2,3,5,2,3,5,9,0.234113,0.24187,864.338386,0.45,0.000472
31922,,16,1,1,2,1,1,2,10,0.170634,0.173775,0,0,0.000225
5939,,7,0,1,1,0,1,1,9,0.231199,0.238812,0,0,0
13093,,14,1,2,3,1,2,3,9,0.220784,0.227554,0,1,0.000271
13201,,14,1,0,1,1,0,1,0,0,0,0,0,0.000271
8961,,7,1,0,1,1,0,1,0,0,0,0,0,0.000246
26508,,7,3,1,4,3,1,4,1,1,1,25976,0,0.000588
9630,,36,1,0,1,1,0,1,0,0,0,0,0,0.000187
14722,,7,1,2,3,1,2,3,9,0.200074,0.20441,1.148117,0,0.00023
14115,,67,1,0,1,1,0,1,0,0,0,0,0,0.000316
19731,,67,1,1,2,1,1,2,9,0.198612,0.203358,0,0,0.000316
5951,,14,1,1,2,1,1,2,8,0.25615,0.266929,0,0.5,0.000168
7987,,25,2,1,3,2,1,3,9,0.218189,0.224502,149.519653,0,0.000613
22897,,16,1,0,1,1,0,1,0,0,0,0,0,0.000425
31030,,16,1,0,1,1,0,1,0,0,0,0,0,0.000425
5954,,16,0,1,1,0,1,1,8,0.251382,0.261452,0,0,0
5955,,7,0,2,2,0,2,2,8,0.235626,0.243943,0,1,0
5956,,41,0,1,1,0,1,1,8,0.225241,0.232016,0,0,0
5958,,7,0,1,1,0,1,1,9,0.204675,0.209511,0,0,0
5962,,16,0,1,1,0,1,1,9,0.221572,0.228332,0,0,0
5963,,7,0,1,1,0,1,1,7,0.293553,0.307954,0,0,0
5964,,41,0,3,3,0,3,3,8,0.241499,0.249777,0,0,0
5969,,7,0,1,1,0,1,1,8,0.238229,0.245889,0,0,0
5971,,7,0,1,1,0,1,1,1,1,1,0,0,0
5972,,7,0,11,11,0,11,11,7,0.305648,0.320887,0,0.263636,0
18493,,53,1,3,4,1,3,4,9,0.235584,0.243922,10096.071185,0,0.000403
5975,,16,1,5,6,1,5,6,9,0.215808,0.222524,492.633679,0.2,0.000186
5976,,7,0,6,6,0,6,6,8,0.252042,0.263235,0,0.066667,0
5977,,1,4,4,8,4,4,8,8,0.238051,0.245738,38729.79219,0.035714,0.000769
33736,,53,1,0,1,1,0,1,0,0,0,0,0,0.000188
5980,,16,1,4,5,1,4,5,8,0.248302,0.259143,221.535727,0.1,0.000289
5981,,12,0,1,1,0,1,1,9,0.208199,0.213456,0,0,0
5982,,12,3,7,10,3,7,10,8,0.262929,0.2739,56493,0.022222,0.000504
11468,,12,2,0,2,2,0,2,0,0,0,0,0,0.00035
20199,,12,1,1,2,1,1,2,9,0.211252,0.216723,74.964762,0,0.000182
26220,,12,1,0,1,1,0,1,0,0,0,0,0,0.000182
27578,,12,1,0,1,1,0,1,0,0,0,0,0,0.000182
8430,,69,7,8,15,7,8,15,8,0.233116,0.241592,37778.175398,0.21978,0.001402
8350,,69,2,5,7,2,5,7,8,0.233108,0.241512,3284.223014,0.4,0.000495
15782,,69,3,1,4,3,1,4,9,0.199752,0.204954,18826,0.166667,0.000688
15809,,7,1,3,4,1,3,4,8,0.255417,0.266106,1190.579223,0.5,0.000322
15693,,69,4,5,9,4,5,9,8,0.233116,0.241534,3296.603967,0.428571,0.000872
8505,,69,8,3,11,8,3,11,8,0.23311,0.241481,18845.188095,0.388889,0.001644
21768,,69,1,1,2,1,1,2,9,0.189037,0.19335,0,1,0.000322
21783,,69,3,1,4,3,1,4,9,0.199752,0.204954,0,0.5,0.000675
21820,,69,2,4,6,2,4,6,9,0.201261,0.206533,26016.917724,0.25,0.000495
21934,,69,6,2,8,6,2,8,8,0.233096,0.241424,18908.589628,0.285714,0.001206
21822,,69,1,4,5,1,4,5,8,0.233102,0.241477,0,0.583333,0.000322
8360,,69,2,1,3,2,1,3,8,0.233053,0.241278,0,0.833333,0.000501
21821,,69,2,0,2,2,0,2,0,0,0,0,1,0.000501
5985,,16,0,1,1,0,1,1,8,0.236535,0.24595,0,0,0
7079,,7,2,1,3,2,1,3,9,0.210372,0.216202,13.650702,0.166667,0.000396
5987,,7,0,1,1,0,1,1,9,0.223394,0.230421,0,0,0
5991,,22,1,0,1,1,0,1,0,0,0,0,0,0.00028
33101,,22,2,1,3,2,1,3,9,0.214039,0.219974,18713.449757,0,0.000448
9039,,16,1,0,1,1,0,1,0,0,0,0,0,0.000207
5997,,7,0,1,1,0,1,1,8,0.245115,0.253395,0,0,0
15422,,16,1,0,1,1,0,1,0,0,0,0,0,0.000224
32009,,16,2,0,2,2,0,2,0,0,0,0,0,0.000392
6000,,7,0,1,1,0,1,1,10,0.183574,0.187416,0,0,0
6001,,7,0,1,1,0,1,1,10,0.191021,0.195265,0,0,0
28710,,7,3,5,8,3,5,8,9,0.239901,0.248971,3.446736,0.452381,0.001344
34836,,731,4,0,4,4,0,4,0,0,0,0,0,0.001103
6007,,7,0,1,1,0,1,1,10,0.191021,0.195265,0,0,0
6008,,7,3,6,9,3,6,9,8,0.263371,0.274978,27733.504355,0.111111,0.000816
18521,,7,1,4,5,1,4,5,9,0.230237,0.237305,18.296492,0,0.000185
6009,,7,0,4,4,0,4,4,8,0.24842,0.257884,0,0.25,0
6010,,7,0,2,2,0,2,2,8,0.245668,0.253873,0,0,0
6015,,7,0,1,1,0,1,1,9,0.232094,0.239671,0,0,0
6016,,36,0,2,2,0,2,2,8,0.225846,0.233147,0,0.5,0
6018,,36,1,1,2,1,1,2,8,0.26276,0.27347,796.955367,0,0.000192
6021,,67,1,0,1,1,0,1,0,0,0,0,0,0.000205
19917,,67,2,0,2,2,0,2,0,0,0,0,0,0.000374
14131,,67,2,5,7,2,5,7,8,0.234803,0.241927,43324.126285,0.1,0.000374
6024,,1,0,1,1,0,1,1,10,0.188285,0.19193,0,0,0
6025,,1,0,1,1,0,1,1,10,0.188285,0.19193,0,0,0
25428,,16,1,0,1,1,0,1,0,0,0,0,0,0.000364
6032,,14,0,1,1,0,1,1,9,0.217701,0.22415,0,0,0
6033,,16,0,1,1,0,1,1,9,0.224355,0.231354,0,0,0
6034,,117,1,1,2,1,1,2,1,1,1,0,0,0.000173
6035,,117,1,1,2,1,1,2,1,1,1,0,0,0.000173
15287,,7,1,0,1,1,0,1,0,0,0,0,0,0.000361
27208,,16,1,1,2,1,1,2,9,0.202026,0.207543,4.157336,0,0.000235
29870,,41,2,0,2,2,0,2,0,0,0,0,0,0.000767
6043,,1,1,1,2,1,1,2,1,1,1,41.061711,0,0.000329
6045,,1,0,4,4,0,4,4,8,0.236758,0.244745,0,0.166667,0
22548,,16,1,2,3,1,2,3,9,0.229448,0.237413,25975,0.166667,0.000226
6054,,7,1,0,1,1,0,1,0,0,0,0,0,0.000194
30986,,1,1,0,1,1,0,1,0,0,0,0,0,0.000253
6057,,27,1,1,2,1,1,2,9,0.207364,0.212769,18827,0,0.000168
6060,,65,0,1,1,0,1,1,9,0.195014,0.200132,0,0,0
6067,,7,0,15,15,0,15,15,8,0.282391,0.296849,0,0.371429,0
6068,,16,0,2,2,0,2,2,8,0.247835,0.258553,0,0,0
20078,,7,1,0,1,1,0,1,0,0,0,0,0,0.00021
6433,,7,2,2,4,2,2,4,9,0.219791,0.226152,24.148973,0,0.000393
34915,,7,1,1,2,1,1,2,9,0.205038,0.210234,0,0.5,0.00021
6076,,53,1,3,4,1,3,4,8,0.258393,0.268847,26216.842655,0.166667,0.000178
6077,,53,1,0,1,1,0,1,0,0,0,0,0,0.000173
6080,,7,0,1,1,0,1,1,9,0.239963,0.248532,0,0,0
6081,,22,1,3,4,1,3,4,9,0.212905,0.219049,2.73359,0.416667,0.000168
6082,,22,1,3,4,1,3,4,9,0.212898,0.219034,0.5,0.583333,0.000173
6086,,7,0,1,1,0,1,1,9,0.222889,0.229835,0,0,0
6089,,16,3,4,7,3,4,7,8,0.241226,0.251002,64483.156411,0.033333,0.000585
21923,,16,1,0,1,1,0,1,0,0,0,0,0,0.000183
6093,,7,0,1,1,0,1,1,9,0.215946,0.221647,0,0,0
6094,,41,0,2,2,0,2,2,9,0.195904,0.200506,0,0,0
6097,,41,0,1,1,0,1,1,9,0.208038,0.213477,0,0,0
6101,,7,0,1,1,0,1,1,8,0.262756,0.273466,0,0,0
6104,,0,1,1,2,1,1,2,9,0.223511,0.230581,18827,0,0.000168
6105,,16,0,1,1,0,1,1,10,0.186157,0.190231,0,0,0
6106,,16,0,2,2,0,2,2,9,0.220083,0.227086,0,0.5,0
6108,,65,0,1,1,0,1,1,8,0.236841,0.24458,0,0,0
6110,,7,0,1,1,0,1,1,10,0.179156,0.182314,0,0,0
6111,,1,0,1,1,0,1,1,9,0.208947,0.214795,0,0,0
6115,,7,1,1,2,1,1,2,8,0.244564,0.253553,2543.484119,0,0.000173
6118,,41,0,1,1,0,1,1,9,0.200659,0.205454,0,0,0
12693,,7,1,6,7,1,6,7,8,0.269297,0.281633,12.45536,0.261905,0.000448
6121,,16,0,1,1,0,1,1,8,0.237376,0.246856,0,0,0
6123,,7,0,1,1,0,1,1,9,0.21129,0.216968,0,0,0
6124,,7,3,5,8,3,5,8,8,0.267879,0.279895,20031.28945,0.166667,0.000998
6125,,16,0,10,10,0,10,10,8,0.263366,0.275443,0,0.133333,0
20448,,16,2,1,3,2,1,3,1,1,1,25976,0,0.000524
15505,,7,1,0,1,1,0,1,0,0,0,0,0,0.000473
6128,,7,0,24,24,0,24,24,8,0.287615,0.303885,0,0.362319,0
6129,,65,0,1,1,0,1,1,1,1,1,0,0,0
6130,,16,0,1,1,0,1,1,9,0.217239,0.223768,0,0,0
6131,,579,0,2,2,0,2,2,9,0.215199,0.221247,0,0,0
6178,,579,2,0,2,2,0,2,0,0,0,0,0,0.000336
6133,,7,0,1,1,0,1,1,9,0.233264,0.241028,0,0,0
6134,,118,0,1,1,0,1,1,1,1,1,0,0,0
6135,,36,0,1,1,0,1,1,9,0.200098,0.20505,0,0,0
6136,,7,0,2,2,0,2,2,9,0.215728,0.221768,0,0.5,0
10621,,7,1,0,1,1,0,1,0,0,0,0,0,0.000226
7200,,133,1,2,3,1,2,3,9,0.213864,0.219762,25975,0,0.000226
19417,,7,1,0,1,1,0,1,0,0,0,0,0,0.000226
19220,,16,2,1,3,2,1,3,8,0.226877,0.233704,22.210681,0,0.001518
19888,,16,2,7,9,2,7,9,8,0.247457,0.257868,1341.978768,0.285714,0.000749
21409,,16,1,0,1,1,0,1,0,0,0,0,0,0.000515
22320,,16,2,2,4,2,2,4,9,0.224482,0.231683,32.533043,0.5,0.000739
19887,,16,13,10,23,13,10,23,8,0.250719,0.261629,269965.146758,0.0625,0.002654
32233,,16,1,1,2,1,1,2,9,0.221409,0.228317,0,0,0.000515
19873,,16,2,4,6,2,4,6,8,0.226912,0.234331,211.934423,0.3,0.000913
6141,,7,0,1,1,0,1,1,9,0.213347,0.219369,0,0,0
6143,,22,1,1,2,1,1,2,9,0.212855,0.218899,0,1,0.000292
6145,,7,0,2,2,0,2,2,9,0.217434,0.223807,0,0.5,0
6148,,32,0,1,1,0,1,1,9,0.202563,0.207588,0,0,0
6149,,41,0,1,1,0,1,1,9,0.188332,0.192326,0,0,0
13012,,7,1,0,1,1,0,1,0,0,0,0,0,0.000266
17869,,7,1,0,1,1,0,1,0,0,0,0,0,0.000266
33056,,7,1,1,2,1,1,2,9,0.204884,0.209778,0,0,0.000266
6153,,32,1,4,5,1,4,5,8,0.271411,0.283549,18827,0.15,0.000168
13897,,32,3,0,3,3,0,3,0,0,0,0,0.333333,0.001392
6154,,36,0,2,2,0,2,2,8,0.262701,0.274126,0,1,0
6155,,14,0,1,1,0,1,1,9,0.217915,0.224606,0,0,0
6158,,7,0,1,1,0,1,1,8,0.244933,0.25344,0,0,0
21888,,7,1,0,1,1,0,1,0,0,0,0,0,0.000253
6162,,119,0,1,1,0,1,1,1,1,1,0,0,0
6163,,119,1,0,1,1,0,1,0,0,0,0,0,0.000168
6165,,32,0,1,1,0,1,1,1,1,1,0,0,0
30119,,36,1,0,1,1,0,1,0,0,0,0,0,0.000198
31159,,16,1,1,2,1,1,2,9,0.209898,0.215751,0,0,0.000498
6168,,7,0,1,1,0,1,1,9,0.192248,0.19644,0,0,0
6170,,7,1,2,3,1,2,3,8,0.253908,0.263776,3932.021037,0,0.000168
6171,,7,0,2,2,0,2,2,8,0.240199,0.248205,0,1,0
6173,,36,0,2,2,0,2,2,8,0.236378,0.243887,0,0,0
26240,,1,1,0,1,1,0,1,0,0,0,0,0,0.000196
6177,,7,0,3,3,0,3,3,9,0.225676,0.233003,0,0.166667,0
6179,,1,0,1,1,0,1,1,9,0.21102,0.217224,0,0,0
6180,,7,0,2,2,0,2,2,9,0.225012,0.232302,0,0.5,0
6181,,22,1,1,2,1,1,2,9,0.212858,0.218903,0,0.5,0.000173
24959,,36,2,3,5,2,3,5,9,0.22243,0.229739,19518.351943,0,0.00049
32186,,36,1,0,1,1,0,1,0,0,0,0,0,0.000306
6183,,7,1,7,8,1,7,8,8,0.263006,0.274344,246.987338,0.232143,0.000217
6185,,7,0,1,1,0,1,1,9,0.218596,0.22517,0,0,0
6186,,16,0,1,1,0,1,1,10,0.180648,0.184385,0,0,0
6187,,16,1,1,2,1,1,2,9,0.220464,0.227385,18827,0,0.000168
6188,,7,0,1,1,0,1,1,8,0.231316,0.238143,0,0,0
11427,,16,2,0,2,2,0,2,0,0,0,0,0,0.000356
15380,,16,2,3,5,2,3,5,8,0.242835,0.252132,1010.528777,0.1,0.000449
25456,,16,2,0,2,2,0,2,0,0,0,0,0,0.000372
25483,,2,3,2,5,3,2,5,8,0.261494,0.272614,26355.868338,0.083333,0.000535
6194,,7,0,1,1,0,1,1,9,0.21519,0.221205,0,0,0
6199,,7,0,1,1,0,1,1,9,0.223026,0.229757,0,0,0
