Id,Label,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality
4804,,6,2,5,7,2,5,7,8,0.265844,0.277646,27821.643762,0.142857,0.000524
29812,,12,1,0,1,1,0,1,0,0,0,0,0,0.000347
1640,,0,0,1,1,0,1,1,8,0.234514,0.24306,0,0,0
3738,,44,1,2,3,1,2,3,8,0.266918,0.278987,0,0.833333,0.000657
17740,,46,1,4,5,1,4,5,7,0.297386,0.312265,19.069068,0.45,0.000657
2396,,6,2,4,6,2,4,6,8,0.251961,0.262563,427.377578,0.4,0.001126
10214,,6,3,1,4,3,1,4,9,0.19455,0.198942,0,0.5,0.001145
14269,,6,1,0,1,1,0,1,0,0,0,0,0,0.000613
20884,,6,1,2,3,1,2,3,9,0.222327,0.229769,1473.958568,0.166667,0.000613
22055,,6,2,1,3,2,1,3,11,0.156339,0.158763,25974,0,0.000786
22132,,6,2,0,2,2,0,2,0,0,0,0,0.5,0.00082
24265,,6,1,0,1,1,0,1,0,0,0,0,0,0.000613
7887,,6,2,5,7,2,5,7,9,0.229692,0.237893,96.03831,0.666667,0.000977
25101,,6,1,1,2,1,1,2,9,0.19512,0.200169,0,1,0.000613
26124,,6,1,3,4,1,3,4,8,0.241638,0.250039,25974,0.333333,0.000613
30305,,6,1,0,1,1,0,1,0,0,0,0,0,0.000613
30591,,6,1,1,2,1,1,2,9,0.227441,0.235137,0,0,0.000613
22420,,6,1,3,4,1,3,4,8,0.243702,0.252596,0,0.666667,0.000613
12648,,6,2,5,7,2,5,7,8,0.236763,0.245223,231.44465,0.4,0.001026
34082,,6,1,0,1,1,0,1,0,0,0,0,0,0.000613
12055,,6,4,1,5,4,1,5,1,1,1,25976,0.1,0.001167
1646,,15,0,1,1,0,1,1,9,0.213504,0.219764,0,0,0
19912,,15,1,1,2,1,1,2,10,0.178039,0.181605,0,1,0.000648
19491,,15,1,2,3,1,2,3,9,0.213502,0.219784,25975,0,0.000648
21042,,15,2,1,3,2,1,3,9,0.213498,0.219749,24.650287,0,0.000834
22338,,15,4,3,7,4,3,7,9,0.233015,0.241384,45515.641875,0.35,0.001799
23954,,15,1,0,1,1,0,1,0,0,0,0,0,0.000648
31843,,20,3,0,3,3,0,3,0,0,0,0,0,0.002125
16746,,20,2,1,3,2,1,3,9,0.250606,0.260969,1608.424087,0.333333,0.002553
3348,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
11477,,54,1,6,7,1,6,7,8,0.218397,0.225701,899.523833,0.366667,0.000501
15933,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
16554,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
17263,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
17664,,54,1,6,7,1,6,7,8,0.233044,0.241624,26964.620231,0.2,0.000501
18940,,1,1,1,2,1,1,2,9,0.210827,0.216918,198.02942,0,0.000501
25152,,0,2,2,4,2,2,4,9,0.192627,0.196746,77526.395552,0.166667,0.000678
26615,,54,2,0,2,2,0,2,0,0,0,0,0,0.000693
27901,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
27948,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
30095,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
23070,,26,3,1,4,3,1,4,8,0.216959,0.223311,74.44548,0.166667,0.001001
30514,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
30891,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
31052,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
32411,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
32807,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
26592,,54,4,4,8,4,4,8,8,0.238567,0.247955,347.822964,0.8,0.001581
33850,,54,2,0,2,2,0,2,0,0,0,0,0,0.000679
34687,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
34708,,54,1,0,1,1,0,1,0,0,0,0,0,0.000501
1651,,28,0,1,1,0,1,1,9,0.195014,0.200132,0,0,0
1652,,28,0,1,1,0,1,1,9,0.194323,0.198649,0,0,0
1654,,54,0,1,1,0,1,1,8,0.226935,0.234515,0,0,0
9694,,31,3,1,4,3,1,4,9,0.198884,0.203512,1.162037,0.25,0.001214
6044,,43,3,0,3,3,0,3,0,0,0,0,0,0.001355
3921,,36,7,15,22,7,15,22,7,0.303606,0.319381,186443.882971,0.121053,0.002075
16015,,42,1,0,1,1,0,1,0,0,0,0,0,0.000843
1805,,53,2,3,5,2,3,5,8,0.267145,0.278916,1159.407788,0.416667,0.001043
7440,,42,1,1,2,1,1,2,9,0.222893,0.230198,0,0,0.000843
17037,,42,1,2,3,1,2,3,9,0.222962,0.230326,0,1,0.000843
12161,,42,2,2,4,2,2,4,8,0.228952,0.236694,63765.585288,0,0.000582
14848,,42,1,0,1,1,0,1,0,0,0,0,0,0.000387
15660,,42,1,0,1,1,0,1,0,0,0,0,0,0.000387
17256,,42,2,0,2,2,0,2,0,0,0,0,0,0.000556
34508,,42,1,0,1,1,0,1,0,0,0,0,0,0.000387
4407,,4,5,4,9,5,4,9,8,0.231403,0.239864,28712.75748,0.071429,0.001206
15762,,33,2,5,7,2,5,7,8,0.236347,0.244711,30536.034033,0.05,0.001431
2956,,22,4,6,10,4,6,10,8,0.270128,0.282262,110092.745104,0.033333,0.000961
1707,,39,2,6,8,2,6,8,8,0.228399,0.236351,18913.067793,0.214286,0.001012
1958,,39,4,3,7,4,3,7,8,0.261982,0.273204,1855.341897,0.133333,0.001646
2639,,39,1,5,6,1,5,6,8,0.26536,0.27701,39.586023,0.6,0.000843
7126,,39,1,0,1,1,0,1,0,0,0,0,0,0.000843
4660,,39,1,2,3,1,2,3,8,0.234978,0.24368,0,1,0.000843
2379,,39,8,7,15,8,7,15,8,0.264827,0.276754,46490.943852,0.137363,0.002678
14265,,39,1,0,1,1,0,1,0,0,0,0,0,0.000843
14683,,39,1,0,1,1,0,1,0,0,0,0,0,0.000843
18281,,39,1,0,1,1,0,1,0,0,0,0,0,0.000843
20493,,39,1,0,1,1,0,1,0,0,0,0,0,0.000843
22669,,39,1,0,1,1,0,1,0,0,0,0,0,0.000843
13745,,39,2,6,8,2,6,8,8,0.238397,0.247334,78318.381413,0.142857,0.001012
5994,,39,3,2,5,3,2,5,8,0.225842,0.233142,18826,0.333333,0.001196
26803,,39,1,1,2,1,1,2,8,0.225832,0.233088,0,0,0.000843
27598,,39,1,0,1,1,0,1,0,0,0,0,0,0.000843
12677,,39,1,1,2,1,1,2,9,0.216194,0.22253,276.109885,0.5,0.000843
31012,,20,2,0,2,2,0,2,0,0,0,0,0,0.001026
32902,,39,1,0,1,1,0,1,0,0,0,0,0,0.000843
28405,,39,1,1,2,1,1,2,8,0.225832,0.233088,0,0,0.000843
15024,,6,4,5,9,4,5,9,8,0.249249,0.259789,73402.83963,0.089286,0.00185
1664,,35,0,1,1,0,1,1,8,0.270888,0.28334,0,0,0
24235,,6,2,1,3,2,1,3,9,0.204535,0.209825,28.799016,0,0.000627
21305,,6,1,1,2,1,1,2,9,0.222927,0.229747,0,1,0.000447
2177,,2,3,3,6,3,3,6,8,0.258141,0.269418,21825.18534,0.25,0.000961
19029,,2,1,0,1,1,0,1,0,0,0,0,0,0.000473
9228,,2,12,5,17,12,5,17,8,0.229096,0.236527,645180.656838,0.009524,0.002347
19921,,2,1,1,2,1,1,2,9,0.217644,0.224229,0,0,0.000473
24627,,2,1,0,1,1,0,1,0,0,0,0,0,0.000473
28125,,2,1,0,1,1,0,1,0,0,0,0,0,0.000473
28826,,26,3,0,3,3,0,3,0,0,0,0,0,0.000819
25389,,2,2,2,4,2,2,4,10,0.178757,0.182386,77910,0.166667,0.000646
34837,,2,1,0,1,1,0,1,0,0,0,0,0,0.000473
1671,,44,0,1,1,0,1,1,8,0.252153,0.261614,0,0,0
4844,,26,1,1,2,1,1,2,8,0.225234,0.232001,0,0,0.000352
4755,,26,1,4,5,1,4,5,8,0.231976,0.239389,0,0.5,0.000352
3570,,26,4,4,8,4,4,8,8,0.258816,0.268874,4656.168486,0.142857,0.000961
5233,,26,2,1,3,2,1,3,8,0.225234,0.232001,0,1,0.000527
5605,,26,2,1,3,2,1,3,9,0.192118,0.196387,0,1,0.000546
5849,,26,2,1,3,2,1,3,8,0.225234,0.232001,0,0.5,0.00052
6209,,26,1,2,3,1,2,3,8,0.24995,0.258746,144.667418,0,0.000352
7249,,26,1,0,1,1,0,1,0,0,0,0,0,0.000352
6557,,26,2,32,34,2,32,34,7,0.281031,0.295643,94120.997927,0.060484,0.000546
5877,,54,1,3,4,1,3,4,8,0.22876,0.236134,140.451966,0.166667,0.000352
5614,,26,1,1,2,1,1,2,8,0.225234,0.232001,0,0,0.000352
6440,,26,5,5,10,5,5,10,8,0.237801,0.246147,38171.974915,0.142857,0.001049
8940,,26,4,0,4,4,0,4,0,0,0,0,0.75,0.000917
7963,,26,1,1,2,1,1,2,8,0.225234,0.232001,0,0,0.000352
4589,,65,8,21,29,8,21,29,8,0.275419,0.288569,65311.611437,0.052707,0.003697
7937,,11,1,1,2,1,1,2,9,0.218042,0.224328,284.862059,0,0.001603
15244,,37,3,5,8,3,5,8,8,0.231508,0.239786,1064.305782,0.2,0.002037
8365,,37,2,0,2,2,0,2,0,0,0,0,0,0.001882
11737,,23,1,5,6,1,5,6,8,0.25262,0.262358,845.221646,0.2,0.001603
1675,,28,3,3,6,3,3,6,8,0.237867,0.245929,28883.166329,0.133333,0.000579
12707,,28,2,2,4,2,2,4,8,0.251446,0.261565,1092.097088,0,0.000356
6773,,38,1,0,1,1,0,1,0,0,0,0,0,0.000583
27004,,38,1,0,1,1,0,1,0,0,0,0,0,0.000583
6558,,23,2,5,7,2,5,7,8,0.255653,0.265858,2313.536341,0.4,0.001283
7060,,23,2,0,2,2,0,2,0,0,0,0,0.5,0.00068
2366,,23,6,15,21,6,15,21,8,0.271291,0.283853,18221.607849,0.1,0.002257
14726,,26,2,3,5,2,3,5,9,0.218229,0.224751,70772.791248,0.1,0.000666
28483,,23,1,0,1,1,0,1,0,0,0,0,0,0.000471
31430,,65,2,0,2,2,0,2,0,0,0,0,0,0.000647
33071,,23,1,0,1,1,0,1,0,0,0,0,0,0.000197
9532,,50,1,0,1,1,0,1,0,0,0,0,0,0.000463
7175,,50,2,2,4,2,2,4,8,0.250576,0.260347,0,0.5,0.000715
1685,,8,0,3,3,0,3,3,9,0.232702,0.240989,0,0,0
1686,,40,0,1,1,0,1,1,1,1,1,0,0,0
12868,,44,1,2,3,1,2,3,8,0.242123,0.250634,0,1,0.00112
4292,,8,2,3,5,2,3,5,8,0.256723,0.267725,26015.03315,0.4,0.000465
1691,,54,0,1,1,0,1,1,11,0.166952,0.169918,0,0,0
8172,,54,1,2,3,1,2,3,9,0.250622,0.261016,131981.324205,0,0.000311
1695,,7,1,0,1,1,0,1,0,0,0,0,0,0.00103
2205,,7,1,0,1,1,0,1,0,0,0,0,0,0.00103
7504,,21,1,3,4,1,3,4,8,0.236332,0.244365,782.854027,0.166667,0.00103
11901,,7,1,1,2,1,1,2,8,0.232405,0.239626,0,0.5,0.00103
17495,,7,5,4,9,5,4,9,8,0.245341,0.254494,20423.175682,0.214286,0.003282
23060,,7,1,0,1,1,0,1,0,0,0,0,0,0.00103
29992,,7,1,1,2,1,1,2,9,0.220308,0.227441,512.104219,0,0.00103
33111,,7,1,0,1,1,0,1,0,0,0,0,0,0.00103
20227,,7,1,1,2,1,1,2,9,0.225591,0.232932,0,0.5,0.00103
1697,,13,2,4,6,2,4,6,8,0.271589,0.283634,1434.088635,0.233333,0.000667
2106,,14,6,6,12,6,6,12,8,0.266427,0.278267,24660.117889,0.088889,0.001529
32759,,44,3,0,3,3,0,3,0,0,0,0,0.333333,0.001185
5878,,23,2,2,4,2,2,4,8,0.238875,0.246838,18827.093151,0.083333,0.00053
1699,,9,2,4,6,2,4,6,8,0.249924,0.258798,2861.324985,0.166667,0.0015
9908,,13,3,1,4,3,1,4,9,0.228721,0.235729,0,0.25,0.001001
3297,,65,1,0,1,1,0,1,0,0,0,0,0,0.000352
7226,,65,3,2,5,3,2,5,10,0.197756,0.202642,37670.619746,0.1,0.000693
15914,,65,1,1,2,1,1,2,9,0.226233,0.233054,0,0,0.000352
28713,,44,4,2,6,4,2,6,9,0.216712,0.222985,122.103889,0.1,0.001225
6956,,23,5,1,6,5,1,6,9,0.185793,0.189795,19097.427077,0.033333,0.001464
25900,,6,1,0,1,1,0,1,0,0,0,0,0,0.000441
9688,,46,1,2,3,1,2,3,8,0.251533,0.261589,75291,0,0.000178
26236,,13,1,2,3,1,2,3,8,0.228141,0.23556,95.21147,0,0.000224
4855,,21,2,0,2,2,0,2,0,0,0,0,0,0.00043
5768,,21,1,0,1,1,0,1,0,0,0,0,0,0.000219
4266,,21,3,1,4,3,1,4,9,0.197973,0.202331,18837.717515,0.25,0.00056
16858,,21,2,3,5,2,3,5,8,0.246834,0.255546,63810.788284,0.083333,0.000402
30404,,21,1,0,1,1,0,1,0,0,0,0,0,0.000219
19751,,21,1,2,3,1,2,3,9,0.213193,0.2193,25976.053628,0.166667,0.000219
14333,,290,20,29,49,20,29,49,8,0.264849,0.277054,237313.070751,0.045958,0.004951
1710,,44,0,1,1,0,1,1,9,0.222499,0.229441,0,0,0
18893,,37,1,0,1,1,0,1,0,0,0,0,0,0.000541
19475,,37,1,1,2,1,1,2,8,0.21458,0.220438,0,0,0.000541
27868,,37,1,1,2,1,1,2,8,0.21458,0.220438,0,0,0.000541
2562,,37,3,8,11,3,8,11,8,0.26833,0.280841,4610.497513,0.127273,0.002134
13999,,37,3,6,9,3,6,9,9,0.209343,0.214925,15941.077292,0.027778,0.001419
1713,,14,0,2,2,0,2,2,9,0.226905,0.234203,0,1,0
1717,,33,1,1,2,1,1,2,9,0.215076,0.221418,0,0,0.000411
5715,,33,1,2,3,1,2,3,9,0.238298,0.246775,26166.245495,0,0.000411
14044,,31,4,8,12,4,8,12,8,0.253102,0.2634,82899.929558,0.072727,0.001746
27089,,33,3,2,5,3,2,5,9,0.215081,0.221453,63624,0,0.000752
9945,,50,5,5,10,5,5,10,9,0.234055,0.242067,3817.522923,0.125,0.001598
1720,,10,0,5,5,0,5,5,8,0.246543,0.255763,0,0.05,0
1722,,10,1,1,2,1,1,2,8,0.262756,0.273466,450.698785,0,0.000168
11864,,15,2,11,13,2,11,13,7,0.296337,0.311522,9617.217497,0.230769,0.000552
17301,,44,5,3,8,5,3,8,9,0.230502,0.238354,25984.418349,0.178571,0.001502
22349,,35,3,1,4,3,1,4,8,0.242475,0.251061,44.329492,0.083333,0.000969
9027,,15,2,2,4,2,2,4,8,0.233649,0.242044,18929.03428,0,0.000498
25902,,44,2,0,2,2,0,2,0,0,0,0,1,0.00144
23439,,30,2,0,2,2,0,2,0,0,0,0,0,0.000498
25333,,34,1,1,2,1,1,2,9,0.221918,0.228588,17.603564,0,0.00033
30885,,44,2,7,9,2,7,9,8,0.285428,0.299376,327.836296,0.285714,0.00054
6807,,36,1,2,3,1,2,3,8,0.242007,0.250194,0,0.333333,0.00033
33967,,44,1,0,1,1,0,1,0,0,0,0,0,0.00033
13519,,50,4,3,7,4,3,7,8,0.242472,0.251095,25106.791234,0.25,0.00185
26402,,45,3,7,10,3,7,10,8,0.247942,0.256897,148771.744622,0,0.000671
1723,,13,0,14,14,0,14,14,8,0.283096,0.296929,0,0.401099,0
12724,,10,6,1,7,6,1,7,8,0.234458,0.242733,60807.968036,0,0.001053
5287,,14,1,0,1,1,0,1,0,0,0,0,0,0.000444
8769,,14,1,0,1,1,0,1,0,0,0,0,0,0.000444
11112,,14,5,2,7,5,2,7,8,0.234519,0.242375,19290.68627,0.02381,0.00124
1729,,22,3,3,6,3,3,6,9,0.222978,0.229713,9060.793697,0.05,0.000647
26022,,23,1,0,1,1,0,1,0,0,0,0,0,0.000366
13859,,23,1,1,2,1,1,2,9,0.218752,0.224867,5.344674,0,0.00054
2752,,23,13,15,28,13,15,28,8,0.284308,0.297933,112549.212607,0.095,0.00442
4125,,55,4,3,7,4,3,7,9,0.224469,0.232095,8.161993,0.75,0.001771
5068,,55,1,0,1,1,0,1,0,0,0,0,0,0.000909
8145,,55,1,0,1,1,0,1,0,0,0,0,0,0.000909
10839,,55,2,0,2,2,0,2,0,0,0,0,1,0.001325
11055,,55,3,0,3,3,0,3,0,0,0,0,1,0.00164
6994,,55,1,2,3,1,2,3,9,0.221965,0.229208,0,1,0.000909
12301,,55,1,0,1,1,0,1,0,0,0,0,0,0.000909
11354,,55,6,1,7,6,1,7,9,0.221963,0.229182,0,0.533333,0.002168
14770,,55,8,7,15,8,7,15,9,0.224138,0.231797,154.048282,0.325758,0.002766
13926,,55,1,2,3,1,2,3,9,0.221965,0.229208,0,1,0.000909
18243,,55,2,0,2,2,0,2,0,0,0,0,0.5,0.001078
16566,,55,12,13,25,12,13,25,8,0.260813,0.273018,19828.947955,0.195906,0.003425
21068,,55,1,1,2,1,1,2,9,0.21472,0.220905,0,1,0.000909
21519,,55,2,0,2,2,0,2,0,0,0,0,1,0.001133
17373,,55,3,2,5,3,2,5,9,0.221968,0.229217,1.166667,0.5,0.001345
23112,,55,1,1,2,1,1,2,9,0.221963,0.229182,0,0,0.000909
19817,,55,2,2,4,2,2,4,9,0.224119,0.231646,0,1,0.001171
24139,,55,2,1,3,2,1,3,9,0.221963,0.229182,0,1,0.001133
23097,,55,1,1,2,1,1,2,9,0.221963,0.229182,0,0,0.000909
12913,,55,1,4,5,1,4,5,9,0.231059,0.238783,1232.407352,0.416667,0.000909
23905,,55,1,4,5,1,4,5,9,0.224413,0.232055,0,1,0.000909
26675,,55,1,0,1,1,0,1,0,0,0,0,0,0.000909
27373,,55,1,1,2,1,1,2,9,0.198614,0.203367,0,1,0.000909
28074,,55,3,2,5,3,2,5,9,0.197199,0.201797,2241.123192,0.3,0.001303
16612,,55,3,5,8,3,5,8,9,0.224474,0.232148,53.368109,0.4,0.001417
28242,,55,3,0,3,3,0,3,0,0,0,0,0.833333,0.001449
29599,,55,4,5,9,4,5,9,9,0.224135,0.231753,123.104941,0.428571,0.001692
29194,,55,2,3,5,2,3,5,9,0.222614,0.230029,12.824256,0.666667,0.001109
30195,,55,2,0,2,2,0,2,0,0,0,0,1,0.001325
28760,,55,1,1,2,1,1,2,9,0.221963,0.229182,0,0,0.000909
29711,,55,1,2,3,1,2,3,9,0.224119,0.231646,0,1,0.000909
27968,,55,3,1,4,3,1,4,9,0.221963,0.229182,0,0.666667,0.001318
29066,,55,1,5,6,1,5,6,9,0.224759,0.232486,1838.949211,0.8,0.000909
32721,,55,4,3,7,4,3,7,9,0.222256,0.229583,37.605714,0.55,0.001678
31290,,55,1,2,3,1,2,3,9,0.222204,0.229523,0,0.5,0.000909
32703,,55,1,3,4,1,3,4,9,0.224127,0.231691,0,1,0.000909
32019,,55,3,3,6,3,3,6,9,0.224124,0.231682,0,1,0.00154
32056,,55,2,1,3,2,1,3,9,0.221963,0.229182,0,1,0.001171
33129,,55,3,4,7,3,4,7,9,0.224127,0.231708,44856.634872,0.2,0.001246
32714,,55,1,4,5,1,4,5,9,0.224132,0.231722,51948,0.5,0.000909
33974,,55,3,2,5,3,2,5,9,0.214722,0.220931,0.25,0.833333,0.00154
31065,,55,2,2,4,2,2,4,9,0.224119,0.231646,0,1,0.001171
29432,,55,11,10,21,11,10,21,8,0.24157,0.250169,12537.281793,0.252381,0.003255
32735,,55,7,9,16,7,9,16,9,0.224146,0.231859,26121.09547,0.242424,0.002317
35319,,55,1,2,3,1,2,3,9,0.224119,0.231646,0,1,0.000909
1737,,13,0,4,4,0,4,4,8,0.266732,0.278464,0,0.333333,0
12297,,28,1,0,1,1,0,1,0,0,0,0,0,0.000217
25173,,28,1,0,1,1,0,1,0,0,0,0,0,0.000217
6351,,54,1,3,4,1,3,4,8,0.222227,0.228786,0,0.5,0.000678
13078,,54,1,0,1,1,0,1,0,0,0,0,0,0.000678
14104,,54,2,1,3,2,1,3,8,0.22222,0.228725,0,1,0.000856
23369,,54,1,0,1,1,0,1,0,0,0,0,0,0.000678
17266,,54,1,1,2,1,1,2,8,0.22222,0.228725,0,0,0.000678
27009,,54,1,1,2,1,1,2,8,0.22222,0.228725,0,0,0.000678
19910,,26,6,15,21,6,15,21,8,0.268173,0.280705,46116.231172,0.081871,0.002169
16395,,5,7,0,7,7,0,7,0,0,0,0,0.095238,0.001672
17331,,54,2,3,5,2,3,5,8,0.248063,0.257841,29799.288137,0,0.000558
1741,,22,0,1,1,0,1,1,9,0.21752,0.22344,0,0,0
1742,,48,0,2,2,0,2,2,9,0.216928,0.223545,0,1,0
5200,,36,1,0,1,1,0,1,0,0,0,0,0,0.000408
5565,,11,6,2,8,6,2,8,8,0.240121,0.248551,21406.145045,0.214286,0.001202
12623,,21,1,1,2,1,1,2,9,0.213684,0.219906,58.329223,0,0.000295
14222,,11,2,2,4,2,2,4,9,0.220349,0.227187,0,0.833333,0.000469
26082,,11,1,0,1,1,0,1,0,0,0,0,0,0.000295
8684,,11,1,5,6,1,5,6,9,0.227076,0.234156,962.719829,0.35,0.000295
1748,,14,0,1,1,0,1,1,8,0.230667,0.237711,0,0,0
5215,,14,1,2,3,1,2,3,8,0.247867,0.257238,0,0.5,0.001066
12190,,14,2,0,2,2,0,2,0,0,0,0,0.5,0.001234
17714,,14,1,0,1,1,0,1,0,0,0,0,0,0.001066
20244,,14,1,1,2,1,1,2,8,0.23066,0.237697,0,0,0.001066
22574,,14,1,1,2,1,1,2,8,0.23066,0.237697,0,0,0.001066
32882,,14,1,0,1,1,0,1,0,0,0,0,0,0.001066
1750,,0,0,1,1,0,1,1,8,0.251382,0.261452,0,0,0
22257,,4,12,1,13,12,1,13,9,0.19258,0.19691,42.153368,0.076923,0.003012
21684,,44,1,0,1,1,0,1,0,0,0,0,0,0.000276
1753,,14,0,1,1,0,1,1,8,0.230667,0.237711,0,0,0
29913,,14,1,0,1,1,0,1,0,0,0,0,0,0.000201
1760,,10,2,1,3,2,1,3,11,0.158492,0.160897,2.378568,0,0.000341
1761,,10,1,2,3,1,2,3,10,0.18834,0.192417,18828.378568,0,0.000178
1762,,65,1,14,15,1,14,15,8,0.27332,0.28697,250.789544,0.090476,0.000336
6826,,65,2,2,4,2,2,4,8,0.23335,0.241313,340.635407,0,0.000538
1785,,6,1,3,4,1,3,4,8,0.245044,0.254462,0,1,0.00027
14781,,6,3,3,6,3,3,6,9,0.220468,0.227915,142.264483,0.166667,0.001101
11944,,6,1,4,5,1,4,5,8,0.245507,0.255048,622.337892,0.15,0.000227
31539,,20,1,0,1,1,0,1,0,0,0,0,0,0.000202
1770,,8,0,1,1,0,1,1,8,0.25615,0.266929,0,0,0
1771,,22,0,1,1,0,1,1,9,0.250609,0.260973,0,0,0
19735,,14,1,0,1,1,0,1,0,0,0,0,0,0.00022
1775,,37,0,3,3,0,3,3,8,0.236529,0.245133,0,0.166667,0
18178,,12,1,1,2,1,1,2,9,0.233264,0.241027,222.260951,0,0.000216
1847,,4,1,2,3,1,2,3,8,0.230864,0.238712,25974,0.333333,0.00138
6503,,23,1,0,1,1,0,1,0,0,0,0,0,0.00138
7583,,23,2,3,5,2,3,5,9,0.238845,0.247408,26312.56275,0.166667,0.001548
11602,,23,1,0,1,1,0,1,0,0,0,0,0,0.00138
12233,,23,1,0,1,1,0,1,0,0,0,0,0,0.00138
12385,,8,1,2,3,1,2,3,10,0.184467,0.188437,19055.402469,0.166667,0.00138
17491,,23,1,0,1,1,0,1,0,0,0,0,0,0.00138
8680,,23,4,14,18,4,14,18,8,0.268525,0.280801,1351.668827,0.285714,0.002249
17994,,23,2,1,3,2,1,3,9,0.237103,0.245244,18826,0,0.001548
8851,,23,8,9,17,8,9,17,8,0.256098,0.266652,39952.780606,0.225275,0.008311
20152,,23,1,0,1,1,0,1,0,0,0,0,0,0.00138
20240,,23,2,3,5,2,3,5,9,0.238554,0.2468,238.554934,0.416667,0.004739
22080,,23,2,1,3,2,1,3,9,0.215954,0.222057,0,0.833333,0.001584
26252,,23,1,1,2,1,1,2,9,0.237103,0.245244,0,0,0.00138
2696,,23,1,3,4,1,3,4,9,0.239574,0.248082,53.920909,0.333333,0.00138
31565,,23,1,2,3,1,2,3,8,0.24514,0.254231,209.362815,0,0.00138
34724,,23,1,0,1,1,0,1,0,0,0,0,0,0.00138
34845,,23,1,0,1,1,0,1,0,0,0,0,0,0.00138
16133,,23,1,1,2,1,1,2,9,0.22001,0.226621,0,1,0.001401
12091,,44,3,2,5,3,2,5,9,0.229496,0.237136,738.608298,0.25,0.002244
1782,,50,0,2,2,0,2,2,9,0.23001,0.238008,0,1,0
31391,,54,1,0,1,1,0,1,0,0,0,0,0,0.000189
34136,,54,1,0,1,1,0,1,0,0,0,0,0,0.000189
3215,,8,2,4,6,2,4,6,8,0.279425,0.292077,932.509211,0.15,0.003136
8038,,23,1,0,1,1,0,1,0,0,0,0,0,0.002968
10751,,8,2,3,5,2,3,5,8,0.253539,0.263794,2374.048111,0.333333,0.003178
16946,,23,1,0,1,1,0,1,0,0,0,0,0,0.002968
15260,,23,2,1,3,2,1,3,9,0.235534,0.243634,0,1,0.003245
17292,,23,1,0,1,1,0,1,0,0,0,0,0,0.002968
16045,,23,2,1,3,2,1,3,9,0.235534,0.243634,301.460418,0,0.003224
13834,,23,3,5,8,3,5,8,8,0.241669,0.250624,8876.338433,0.2,0.003508
17293,,23,1,0,1,1,0,1,0,0,0,0,0,0.002968
15257,,23,3,3,6,3,3,6,8,0.240002,0.2487,533.086697,0.2,0.003557
16745,,23,1,1,2,1,1,2,9,0.235534,0.243634,0,0,0.002968
11848,,8,2,3,5,2,3,5,9,0.240066,0.248751,26.035356,0.666667,0.003429
17294,,23,1,2,3,1,2,3,9,0.223709,0.23027,0,0.666667,0.002968
18538,,23,1,1,2,1,1,2,9,0.223704,0.230405,0,1,0.002968
8762,,34,1,3,4,1,3,4,9,0.236255,0.244622,409.352393,0.166667,0.002968
24981,,13,2,2,4,2,2,4,8,0.243173,0.252002,93.255349,0.5,0.003404
25880,,23,1,0,1,1,0,1,0,0,0,0,0,0.002968
30438,,23,2,0,2,2,0,2,0,0,0,0,1,0.003245
30938,,23,1,0,1,1,0,1,0,0,0,0,0,0.002968
30939,,23,1,0,1,1,0,1,0,0,0,0,0,0.002968
6332,,6,1,1,2,1,1,2,8,0.244157,0.253362,0,1,0.000418
14525,,6,3,3,6,3,3,6,8,0.239864,0.248159,668.262423,0.133333,0.000892
21742,,6,1,1,2,1,1,2,9,0.189706,0.193948,0,1,0.000418
32304,,6,1,2,3,1,2,3,9,0.224175,0.231354,57.507676,0,0.000418
32354,,6,1,0,1,1,0,1,0,0,0,0,0,0.000418
32573,,6,2,0,2,2,0,2,0,0,0,0,0,0.000586
31200,,4,1,1,2,1,1,2,9,0.20879,0.214453,0,0,0.000256
1789,,53,0,9,9,0,9,9,8,0.270684,0.283873,0,0.166667,0
5152,,7,2,0,2,2,0,2,0,0,0,0,0,0.000336
7786,,23,2,3,5,2,3,5,8,0.243309,0.251422,0,0.666667,0.001743
13377,,23,21,1,22,21,1,22,9,0.185518,0.189862,61257.110881,0.078571,0.011951
6006,,23,6,4,10,6,4,10,8,0.238669,0.246431,33276.454564,0.166667,0.002584
1793,,53,1,1,2,1,1,2,8,0.238234,0.246373,76.84368,0,0.000248
1798,,20,0,1,1,0,1,1,9,0.209338,0.214915,0,0,0
9860,,7,1,2,3,1,2,3,8,0.262845,0.273631,9.601502,0.333333,0.00031
17685,,7,4,15,19,4,15,19,8,0.267612,0.279503,130088.220037,0.125,0.000878
